pos	boltTok	strictPred	match	margin
318	1560	1560	1	0.0
319	2046	2046	1	0.0
320	1149	1149	1	0.0
321	2441	2441	1	0.0
322	6970	6970	1	0.0
323	264	2414	0	0.0
324	3050	3050	1	0.0
325	803	2321	0	0.0
326	72026	72026	1	0.0
327	13	13	1	0.0
328	6558	6558	1	0.0
329	579	579	1	0.0
330	1236	1236	1	0.0
331	424	424	1	0.0
332	264	4204	0	0.0
333	1876	1876	1	0.0
334	494	494	1	0.0
335	264	264	1	0.0
336	8026	8026	1	0.0
337	86	86	1	0.0
338	23862	23862	1	0.0
339	47026	47026	1	0.0
340	11	11	1	0.0
341	466	466	1	0.0
342	264	264	1	0.0
343	1623	1623	1	0.0
344	579	579	1	0.0
345	37677	1876	0	0.0
346	13	11	0	0.0
347	353	13428	0	0.0
348	3172	1040	0	0.0
349	708	708	1	0.0
350	440	440	1	0.0
351	264	264	1	0.0
352	1876	1876	1	0.0
353	494	421	0	0.0
354	264	264	1	0.0
355	3777	3777	1	0.0
356	5054	5054	1	0.0
357	6725	852	0	0.0
358	48854	48854	1	0.0
359	11	11	1	0.0
360	5158	28058	0	0.0
361	10476	10476	1	0.0
362	3998	3998	1	0.0
363	11	11	1	0.0
364	10569	21988	0	0.0
365	264	4184	0	0.0
366	3050	3050	1	0.0
367	1637	324	0	0.0
368	11	11	1	0.0
369	466	694	0	0.0
370	1066	1066	1	0.0
371	264	264	1	0.0
372	4145	4145	1	0.0
373	328	5020	0	0.0
374	40	40	1	0.0
375	3769	41957	0	0.0
376	488	488	1	0.0
377	2224	2224	1	0.0
378	5122	524	0	0.0
379	411	411	1	0.0
380	13	11	0	0.0
381	353	353	1	0.0
382	557	2688	0	0.0
383	5384	16087	0	0.0
384	11	11	1	0.0
385	694	694	1	0.0
386	353	279	0	0.0
387	3769	2688	0	0.0
388	488	488	1	0.0
389	1423	1669	0	0.0
390	678	678	1	0.0
391	1560	1560	1	0.0
392	2046	2046	1	0.0
393	1149	1149	1	0.0
394	13428	198	0	0.0
395	11	11	1	0.0
396	421	1042	0	0.0
397	579	579	1	0.0
398	2166	264	0	0.0
399	60482	60482	1	0.0
400	933	933	1	0.0
401	13	13	1	0.0
402	6558	6558	1	0.0
403	579	579	1	0.0
404	1236	1236	1	0.0
405	424	424	1	0.0
406	777	777	1	0.0
407	3050	3050	1	0.0
408	25	25	1	0.0
409	357	357	1	0.0
410	2336	1876	0	0.0
411	13534	30	0	0.0
412	11	30	0	0.0
413	264	264	1	0.0
414	803	803	1	0.0
415	11	11	1	0.0
416	264	321	0	0.0
417	2321	2321	1	0.0
418	11	11	1	0.0
419	321	321	1	0.0
420	264	264	1	0.0
421	3074	3074	1	0.0
422	1500	1500	1	0.0
423	25	25	1	0.0
424	328	328	1	0.0
425	760	760	1	0.0
426	40554	9117	0	0.0
427	3738	4829	0	0.0
428	821	821	1	0.0
429	8026	10326	0	0.0
430	11	11	1	0.0
431	694	694	1	0.0
432	524	524	1	0.0
433	821	821	1	0.0
434	3769	3769	1	0.0
435	13	13	1	0.0
436	1368	7145	0	0.0
437	488	488	1	0.0
438	1301	2224	0	0.0
439	411	411	1	0.0
440	11	11	1	0.0
441	3184	3184	1	0.0
442	821	821	1	0.0
443	9511	9511	1	0.0
444	353	353	1	0.0
445	9939	9939	1	0.0
446	1024	1024	1	0.0
447	1149	1149	1	0.0
448	85152	2844	0	0.0
449	11	11	1	0.0
450	6970	264	0	0.0
451	2166	2166	1	0.0
452	8545	8545	1	0.0
453	13	13	1	0.0
454	6558	6558	1	0.0
455	579	579	1	0.0
456	2426	2426	1	0.0
457	424	424	1	0.0
458	42900	42900	1	0.0
459	321	321	1	0.0
460	1724	1724	1	0.0
461	80205	80205	1	0.0
462	13	694	0	0.0
463	198	198	1	0.0
464	256	256	1	0.0
465	471	471	1	0.0
466	348	348	1	0.0
467	24790	24790	1	0.0
468	51595	19087	0	0.0
469	82697	82697	1	0.0
470	13325	13325	1	0.0
471	424	279	0	0.0
472	1411	1411	1	0.0
473	15339	15339	1	0.0
474	424	424	1	0.0
475	1411	1411	1	0.0
476	25133	25133	1	0.0
477	1411	383	0	0.0
478	13653	13653	1	0.0
479	1411	383	0	0.0
480	42960	10616	0	0.0
481	13	13	1	0.0
482	198	198	1	0.0
483	256	256	1	0.0
484	471	471	1	0.0
485	348	348	1	0.0
486	22238	22238	1	0.0
487	51595	51595	1	0.0
488	695	695	1	0.0
489	256	257	0	0.0
490	471	471	1	0.0
491	348	50104	0	0.0
492	49573	72724	0	0.0
493	51595	51595	1	0.0
494	38093	38093	1	0.0
495	6047	6047	1	0.0
496	11	11	1	0.0
497	3542	3542	1	0.0
498	11	11	1	0.0
499	13618	13618	1	0.0
500	13	13	1	0.0
501	198	198	1	0.0
502	256	256	1	0.0
503	471	471	1	0.0
504	348	348	1	0.0
505	37947	37947	1	0.0
506	5672	5672	1	0.0
507	51595	66413	0	0.0
508	21190	561	0	0.0
509	11	1347	0	0.0
510	1496	1496	1	0.0
511	40554	40554	1	0.0
512	11	11	1	0.0
513	26789	17789	0	0.0
514	23083	685	0	0.0
515	451	451	1	0.0
516	13	11	0	0.0
517	198	198	1	0.0
518	256	256	1	0.0
519	471	471	1	0.0
520	348	348	1	0.0
521	49	49	1	0.0
522	3663	3663	1	0.0
523	51595	51595	1	0.0
524	36833	38706	0	0.0
525	11	11	1	0.0
526	5122	632	0	0.0
527	11	11	1	0.0
528	13861	13861	1	0.0
529	5253	5253	1	0.0
530	13	13	1	0.0
531	198	198	1	0.0
532	256	256	1	0.0
533	471	471	1	0.0
534	348	348	1	0.0
535	37	34	0	0.0
536	16249	16249	1	0.0
537	51595	51595	1	0.0
538	41457	39087	0	0.0
539	11	11	1	0.0
540	5307	5307	1	0.0
541	11	13	0	0.0
542	1852	1852	1	0.0
543	13	13	1	0.0
544	198	198	1	0.0
545	256	256	1	0.0
546	471	471	1	0.0
547	348	348	1	0.0
548	85647	36846	0	0.0
549	51595	51595	1	0.0
550	35886	35886	1	0.0
551	11	11	1	0.0
552	61364	61364	1	0.0
553	3272	19070	0	0.0
554	11	11	1	0.0
555	6970	91496	0	0.0
556	264	264	1	0.0
557	25602	491	0	0.0
558	2222	2222	1	0.0
559	303	303	1	0.0
560	780	780	1	0.0
561	2199	13618	0	0.0
562	13	13	1	0.0
563	271	271	1	0.0
564	18	18	1	0.0
565	13	13	1	0.0
566	220	220	1	0.0
567	2972	2972	1	0.0
568	48401	48401	1	0.0
569	286	286	1	0.0
570	471	471	1	0.0
571	10790	10790	1	0.0
572	539	539	1	0.0
573	10790	10790	1	0.0
574	64700	318	0	0.0
575	198	198	1	0.0
576	256	256	1	0.0
577	12492	12492	1	0.0
578	49573	49573	1	0.0
579	4653	4653	1	0.0
580	198	561	0	0.0
581	256	256	1	0.0
582	561	561	1	0.0
583	324	9662	0	0.0
584	55965	55965	1	0.0
585	383	383	1	0.0
586	5068	5068	1	0.0
587	6451	6451	1	0.0
588	4963	4963	1	0.0
589	995	995	1	0.0
590	14217	14217	1	0.0
591	364	364	1	0.0
592	2250	76837	0	0.0
593	7493	21116	0	0.0
594	1578	1578	1	0.0
595	11	11	1	0.0
596	1141	1141	1	0.0
597	9506	4022	0	0.0
598	13876	13876	1	0.0
599	21599	21599	1	0.0
600	1114	1114	1	0.0
601	539	539	1	0.0
602	11679	11679	1	0.0
603	321	321	1	0.0
604	9662	338	0	0.0
605	13	13	1	0.0
606	82697	82697	1	0.0
607	11	995	0	0.0
608	279	279	1	0.0
609	51624	51624	1	0.0
610	11	11	1	0.0
611	557	6661	0	0.0
612	264	1141	0	0.0
613	855	855	1	0.0
614	314	46560	0	0.0
615	11012	13618	0	0.0
616	24964	28535	0	0.0
617	13	321	0	0.0
618	1216	6983	0	0.0
619	41928	41928	1	0.0
620	279	279	1	0.0
621	34844	34844	1	0.0
622	17796	11	0	0.0
623	11	11	1	0.0
624	49264	49264	1	0.0
625	279	279	1	0.0
626	5415	288	0	0.0
627	11	47788	0	0.0
628	321	321	1	0.0
629	14936	14936	1	0.0
630	279	279	1	0.0
631	9117	9117	1	0.0
632	13	13	1	0.0
633	561	1216	0	0.0
634	9117	9117	1	0.0
635	557	6348	0	0.0
636	2590	780	0	0.0
637	264	1017	0	0.0
638	85217	85217	1	0.0
639	3065	3065	1	0.0
640	13	11	0	0.0
641	198	271	0	0.0
642	256	256	1	0.0
643	12492	12492	1	0.0
644	37947	13784	0	0.0
645	5672	5672	1	0.0
646	4653	66413	0	0.0
647	198	198	1	0.0
648	256	256	1	0.0
649	3648	3648	1	0.0
650	11129	11129	1	0.0
651	11	11	1	0.0
652	264	1238	0	0.0
653	338	6130	0	0.0
654	1519	1519	1	0.0
655	38891	1204	0	0.0
656	303	303	1	0.0
657	494	494	1	0.0
658	279	279	1	0.0
659	9897	9897	1	0.0
660	13	11	0	0.0
661	561	561	1	0.0
662	16382	16382	1	0.0
663	32635	32635	1	0.0
664	2272	2272	1	0.0
665	279	279	1	0.0
666	2255	82884	0	0.0
667	11	314	0	0.0
668	4918	11293	0	0.0
669	1056	1056	1	0.0
670	13087	13087	1	0.0
671	13	13	1	0.0
672	3095	3095	1	0.0
673	279	279	1	0.0
674	13071	13071	1	0.0
675	14009	5642	0	0.0
676	11	11	1	0.0
677	82697	82697	1	0.0
678	14428	55807	0	0.0
679	279	279	1	0.0
680	41586	542	0	0.0
681	1752	1752	1	0.0
682	310	13	0	0.0
683	1716	1716	1	0.0
684	279	279	1	0.0
685	55566	4570	0	0.0
686	13	13	1	0.0
687	2532	2532	1	0.0
688	11	11	1	0.0
689	4139	4139	1	0.0
690	1402	1402	1	0.0
691	322	322	1	0.0
692	1086	1086	1	0.0
693	303	303	1	0.0
694	13988	13988	1	0.0
695	9002	9002	1	0.0
696	11	321	0	0.0
697	10641	10641	1	0.0
698	264	264	1	0.0
699	8720	16002	0	0.0
700	16002	16002	1	0.0
701	13	13	1	0.0
702	1049	1049	1	0.0
703	557	557	1	0.0
704	11702	2235	0	0.0
705	11	11	1	0.0
706	2235	5983	0	0.0
707	11	61134	0	0.0
708	86249	18473	0	0.0
709	290	290	1	0.0
710	440	440	1	0.0
711	34830	34830	1	0.0
712	13	13	1	0.0
713	1216	1216	1	0.0
714	12405	12405	1	0.0
715	424	424	1	0.0
716	685	685	1	0.0
717	13	13	1	0.0
718	198	1049	0	0.0
719	256	256	1	0.0
720	12492	12492	1	0.0
721	49	49	1	0.0
722	3663	3663	1	0.0
723	4653	4653	1	0.0
724	198	198	1	0.0
725	256	256	1	0.0
726	1216	6627	0	0.0
727	14009	6895	0	0.0
728	279	279	1	0.0
729	24544	24544	1	0.0
730	13	440	0	0.0
731	26482	26482	1	0.0
732	11	11	1	0.0
733	264	264	1	0.0
734	45465	37679	0	0.0
735	5392	20485	0	0.0
736	11	13	0	0.0
737	13358	13358	1	0.0
738	290	290	1	0.0
739	694	694	1	0.0
740	33295	33295	1	0.0
741	13	13	1	0.0
742	1216	1216	1	0.0
743	73096	73096	1	0.0
744	424	424	1	0.0
745	13	15060	0	0.0
746	561	561	1	0.0
747	88546	88546	1	0.0
748	557	557	1	0.0
749	27555	24956	0	0.0
750	11	11	1	0.0
751	43676	22825	0	0.0
752	13	13	1	0.0
753	328	328	1	0.0
754	1206	1206	1	0.0
755	279	279	1	0.0
756	51624	51624	1	0.0
757	314	314	1	0.0
758	5068	279	0	0.0
759	6451	6451	1	0.0
760	4963	4963	1	0.0
761	11	11	1	0.0
762	5158	413	0	0.0
763	303	383	0	0.0
764	279	279	1	0.0
765	1007	1007	1	0.0
766	220	314	0	0.0
767	16	16	1	0.0
768	24	24	1	0.0
769	17	17	1	0.0
770	18	18	1	0.0
771	13	13	1	0.0
772	353	2921	0	0.0
773	557	557	1	0.0
774	5384	264	0	0.0
775	11	506	0	0.0
776	694	694	1	0.0
777	353	353	1	0.0
778	3769	3769	1	0.0
779	488	488	1	0.0
780	1423	1423	1	0.0
781	678	678	1	0.0
782	1560	1560	1	0.0
783	2046	2046	1	0.0
784	13	13	1	0.0
785	1368	1368	1	0.0
786	488	488	1	0.0
787	1301	1301	1	0.0
788	411	411	1	0.0
789	11	11	1	0.0
790	3184	3184	1	0.0
791	821	821	1	0.0
792	9511	9511	1	0.0
793	353	353	1	0.0
794	9939	9939	1	0.0
795	1024	1024	1	0.0
796	1149	13	0	0.0
797	13428	13428	1	0.0
798	11	11	1	0.0
799	421	421	1	0.0
800	579	579	1	0.0
801	524	524	1	0.0
802	4847	4847	1	0.0
803	1245	1245	1	0.0
804	13	13	1	0.0
805	6558	6558	1	0.0
806	579	579	1	0.0
807	7265	43850	0	0.0
808	25	25	1	0.0
809	328	328	1	0.0
810	1206	1206	1	0.0
811	37002	37002	1	0.0
812	13325	13325	1	0.0
813	411	411	1	0.0
814	11	11	1	0.0
815	353	353	1	0.0
816	557	557	1	0.0
817	5384	5384	1	0.0
818	11	11	1	0.0
819	694	694	1	0.0
820	353	353	1	0.0
821	3769	3769	1	0.0
822	488	488	1	0.0
823	1423	1423	1	0.0
824	678	678	1	0.0
825	1560	1560	1	0.0
826	2046	2046	1	0.0
827	13	13	1	0.0
828	1368	1368	1	0.0
829	488	488	1	0.0
830	1301	1301	1	0.0
831	411	411	1	0.0
832	11	11	1	0.0
833	3184	3184	1	0.0
834	821	821	1	0.0
835	9511	9511	1	0.0
836	353	353	1	0.0
837	9939	9939	1	0.0
838	1024	1024	1	0.0
839	1149	1149	1	0.0
840	32645	32645	1	0.0
841	11	11	1	0.0
842	1042	1042	1	0.0
843	579	579	1	0.0
844	1236	1236	1	0.0
845	424	424	1	0.0
846	777	25	0	0.0
847	22825	3050	0	0.0
848	25	25	1	0.0
849	328	328	1	0.0
850	1206	1206	1	0.0
851	279	279	1	0.0
852	51624	51624	1	0.0
853	314	314	1	0.0
854	5068	5068	1	0.0
855	6451	6451	1	0.0
856	4963	4963	1	0.0
857	11	11	1	0.0
858	5158	5158	1	0.0
859	303	303	1	0.0
860	279	279	1	0.0
861	1007	1007	1	0.0
862	220	220	1	0.0
863	16	16	1	0.0
864	24	24	1	0.0
865	17	17	1	0.0
866	18	18	1	0.0
867	13	13	1	0.0
868	353	353	1	0.0
869	557	557	1	0.0
870	5384	5384	1	0.0
871	11	11	1	0.0
872	694	694	1	0.0
873	353	353	1	0.0
874	3769	3769	1	0.0
875	488	488	1	0.0
876	1423	1423	1	0.0
877	678	678	1	0.0
878	1560	1560	1	0.0
879	2046	2046	1	0.0
880	13	13	1	0.0
881	1368	1368	1	0.0
882	488	488	1	0.0
883	1301	1301	1	0.0
884	411	411	1	0.0
885	11	11	1	0.0
886	3184	3184	1	0.0
887	821	821	1	0.0
888	9511	9511	1	0.0
889	353	353	1	0.0
890	9939	9939	1	0.0
891	1024	1024	1	0.0
892	1149	1149	1	0.0
893	85152	85152	1	0.0
894	11	11	1	0.0
895	421	1990	0	0.0
896	579	579	1	0.0
897	2166	56127	0	0.0
898	8545	2050	0	0.0
899	13	13	1	0.0
900	6558	6558	1	0.0
901	579	579	1	0.0
902	1236	1236	1	0.0
903	424	424	1	0.0
904	777	25	0	0.0
905	42900	24577	0	0.0
906	321	25	0	0.0
907	1724	2599	0	0.0
908	80205	13	0	0.0
909	13	13	1	0.0
910	6558	328	0	0.0
911	579	579	1	0.0
912	1236	708	0	0.0
913	424	424	1	0.0
914	25	264	0	0.0
915	328	328	1	0.0
916	1206	1206	1	0.0
917	37002	37002	1	0.0
918	13325	13325	1	0.0
919	411	411	1	0.0
920	11	11	1	0.0
921	353	353	1	0.0
922	557	557	1	0.0
923	5384	5384	1	0.0
924	11	11	1	0.0
925	694	694	1	0.0
926	353	353	1	0.0
927	3769	3769	1	0.0
928	488	488	1	0.0
929	1423	1423	1	0.0
930	678	678	1	0.0
931	1560	1560	1	0.0
932	2046	2046	1	0.0
933	13	13	1	0.0
934	1368	1368	1	0.0
935	488	488	1	0.0
936	1301	1301	1	0.0
937	411	411	1	0.0
938	11	11	1	0.0
939	3184	3184	1	0.0
940	821	821	1	0.0
941	9511	9511	1	0.0
942	353	353	1	0.0
943	9939	9939	1	0.0
944	1024	1024	1	0.0
945	1149	1149	1	0.0
946	32645	32645	1	0.0
947	11	11	1	0.0
948	1042	353	0	0.0
949	579	579	1	0.0
950	1236	1066	0	0.0
951	424	424	1	0.0
952	25	25	1	0.0
953	328	328	1	0.0
954	1206	1206	1	0.0
955	37002	37002	1	0.0
956	13325	13325	1	0.0
957	411	411	1	0.0
958	11	11	1	0.0
959	353	353	1	0.0
960	557	557	1	0.0
961	5384	5384	1	0.0
962	11	11	1	0.0
963	694	694	1	0.0
964	353	353	1	0.0
965	3769	3769	1	0.0
966	488	488	1	0.0
967	1423	1423	1	0.0
968	678	678	1	0.0
969	1560	1560	1	0.0
970	2046	2046	1	0.0
971	13	13	1	0.0
972	1368	1368	1	0.0
973	488	488	1	0.0
974	1301	1301	1	0.0
975	411	411	1	0.0
976	11	11	1	0.0
977	3184	3184	1	0.0
978	821	821	1	0.0
979	9511	9511	1	0.0
980	353	353	1	0.0
981	9939	9939	1	0.0
982	1024	1024	1	0.0
983	1149	1149	1	0.0
984	13428	353	0	0.0
985	11	11	1	0.0
986	353	353	1	0.0
987	2688	2688	1	0.0
988	38495	38495	1	0.0
989	13	13	1	0.0
990	6558	6558	1	0.0
991	579	579	1	0.0
992	1066	1066	1	0.0
993	3165	3165	1	0.0
994	424	424	1	0.0
995	93531	9971	0	0.0
996	25	13	0	0.0
997	328	328	1	0.0
998	1206	1206	1	0.0
999	37002	37002	1	0.0
1000	13325	13325	1	0.0
1001	411	411	1	0.0
1002	11	11	1	0.0
1003	353	353	1	0.0
1004	557	557	1	0.0
1005	5384	5384	1	0.0
1006	11	11	1	0.0
1007	694	694	1	0.0
1008	353	353	1	0.0
1009	3769	3769	1	0.0
1010	488	488	1	0.0
1011	1423	1423	1	0.0
1012	678	678	1	0.0
1013	1560	1560	1	0.0
1014	2046	2046	1	0.0
1015	13	13	1	0.0
1016	1368	1368	1	0.0
1017	488	488	1	0.0
1018	1301	1301	1	0.0
1019	411	411	1	0.0
1020	11	11	1	0.0
1021	3184	3184	1	0.0
1022	821	821	1	0.0
1023	9511	9511	1	0.0
1024	353	353	1	0.0
1025	9939	9939	1	0.0
1026	1024	1024	1	0.0
1027	1149	1149	1	0.0
1028	32645	2233	0	0.0
1029	11	11	1	0.0
1030	1042	1042	1	0.0
1031	579	579	1	0.0
1032	1236	1236	1	0.0
1033	424	424	1	0.0
1034	25	25	1	0.0
1035	328	328	1	0.0
1036	1206	1206	1	0.0
1037	37002	37002	1	0.0
1038	13325	13325	1	0.0
1039	411	411	1	0.0
1040	11	11	1	0.0
1041	353	353	1	0.0
1042	557	557	1	0.0
1043	5384	5384	1	0.0
1044	11	11	1	0.0
1045	694	694	1	0.0
1046	353	353	1	0.0
1047	3769	3769	1	0.0
1048	488	488	1	0.0
1049	1423	1423	1	0.0
1050	678	678	1	0.0
1051	1560	1560	1	0.0
1052	2046	2046	1	0.0
1053	13	13	1	0.0
1054	1368	1368	1	0.0
1055	488	488	1	0.0
1056	1301	1301	1	0.0
1057	411	411	1	0.0
1058	11	11	1	0.0
1059	3184	3184	1	0.0
1060	821	821	1	0.0
1061	9511	9511	1	0.0
1062	353	353	1	0.0
1063	9939	9939	1	0.0
1064	1024	1024	1	0.0
1065	1149	1149	1	0.0
1066	353	353	1	0.0
1067	2688	2688	1	0.0
1068	15239	15239	1	0.0
1069	303	303	1	0.0
1070	264	264	1	0.0
1071	6136	6136	1	0.0
