pos	boltTok	strictPred	match	margin
319	220	220	1	0.0
320	17	17	1	0.0
321	11	11	1	0.0
322	220	220	1	0.0
323	16	23	0	0.0
324	11	11	1	0.0
325	220	220	1	0.0
326	18	18	1	0.0
327	11	11	1	0.0
328	220	220	1	0.0
329	19	19	1	0.0
330	4891	4891	1	0.0
331	63	63	1	0.0
332	198	198	1	0.0
333	256	256	1	0.0
334	6558	6558	1	0.0
335	579	579	1	0.0
336	958	3608	0	0.0
337	74988	74988	1	0.0
338	20	18	0	0.0
339	11	11	1	0.0
340	220	220	1	0.0
341	17	17	1	0.0
342	11	11	1	0.0
343	220	220	1	0.0
344	16	16	1	0.0
345	11	11	1	0.0
346	220	220	1	0.0
347	18	18	1	0.0
348	11	11	1	0.0
349	220	220	1	0.0
350	19	19	1	0.0
351	60	60	1	0.0
352	63	63	1	0.0
353	198	198	1	0.0
354	256	256	1	0.0
355	471	14392	0	0.0
356	14392	14392	1	0.0
357	220	220	1	0.0
358	16	16	1	0.0
359	25	25	1	0.0
360	19123	19123	1	0.0
361	25212	25212	1	0.0
362	318	318	1	0.0
363	68	68	1	0.0
364	1257	1257	1	0.0
365	2487	2487	1	0.0
366	1483	5956	0	0.0
367	2315	2315	1	0.0
368	25	25	1	0.0
369	220	220	1	0.0
370	19	19	1	0.0
371	8	8	1	0.0
372	198	198	1	0.0
373	256	256	1	0.0
374	471	471	1	0.0
375	14392	14392	1	0.0
376	220	220	1	0.0
377	17	17	1	0.0
378	25	25	1	0.0
379	52790	52790	1	0.0
380	25	25	1	0.0
381	53470	5255	0	0.0
382	818	818	1	0.0
383	748	748	1	0.0
384	660	5255	0	0.0
385	361	361	1	0.0
386	25212	220	0	0.0
387	11	2445	0	0.0
388	660	1179	0	0.0
389	835	835	1	0.0
390	25212	25212	1	0.0
391	198	198	1	0.0
392	257	257	1	0.0
393	471	471	1	0.0
394	13333	13333	1	0.0
395	25	25	1	0.0
396	74988	74988	1	0.0
397	17	17	1	0.0
398	11	11	1	0.0
399	220	220	1	0.0
400	16	16	1	0.0
401	11	11	1	0.0
402	220	220	1	0.0
403	18	18	1	0.0
404	60	60	1	0.0
405	7561	7561	1	0.0
406	94516	94516	1	0.0
407	25	25	1	0.0
408	1510	1510	1	0.0
409	19	19	1	0.0
410	7561	7561	1	0.0
411	9785	9785	1	0.0
412	25	25	1	0.0
413	74988	74988	1	0.0
414	20	20	1	0.0
415	60	60	1	0.0
416	63	63	1	0.0
417	198	198	1	0.0
418	256	256	1	0.0
419	471	471	1	0.0
420	14392	14392	1	0.0
421	220	220	1	0.0
422	18	18	1	0.0
423	25	25	1	0.0
424	3931	3931	1	0.0
425	76991	76991	1	0.0
426	3668	3668	1	0.0
427	310	310	1	0.0
428	2047	2047	1	0.0
429	321	321	1	0.0
430	1245	1245	1	0.0
431	198	198	1	0.0
432	257	257	1	0.0
433	471	471	1	0.0
434	13333	13333	1	0.0
435	74988	25	0	0.0
436	17	17	1	0.0
437	11	11	1	0.0
438	220	220	1	0.0
439	16	16	1	0.0
440	11	11	1	0.0
441	220	220	1	0.0
442	18	18	1	0.0
443	60	60	1	0.0
444	43143	43143	1	0.0
445	25212	25212	1	0.0
446	220	220	1	0.0
447	18	18	1	0.0
448	1411	11069	0	0.0
449	74988	74988	1	0.0
450	17	16	0	0.0
451	11	11	1	0.0
452	220	220	1	0.0
453	16	16	1	0.0
454	60	60	1	0.0
455	7561	7561	1	0.0
456	1510	25212	0	0.0
457	18	18	1	0.0
458	7561	7561	1	0.0
459	1245	1510	0	0.0
460	1510	1510	1	0.0
461	1249	1249	1	0.0
462	63	63	1	0.0
463	198	198	1	0.0
464	950	257	0	0.0
465	471	471	1	0.0
466	74988	74988	1	0.0
467	17	17	1	0.0
468	11	11	1	0.0
469	220	220	1	0.0
470	16	16	1	0.0
471	60	60	1	0.0
472	43143	43143	1	0.0
473	25212	25212	1	0.0
474	220	220	1	0.0
475	16	16	1	0.0
476	1411	1411	1	0.0
477	74988	1510	0	0.0
478	16	17	0	0.0
479	60	60	1	0.0
480	7561	7561	1	0.0
481	1510	1510	1	0.0
482	17	17	1	0.0
483	7561	7561	1	0.0
484	1245	1245	1	0.0
485	1510	1510	1	0.0
486	1249	1249	1	0.0
487	63	63	1	0.0
488	198	198	1	0.0
489	950	257	0	0.0
490	471	471	1	0.0
491	74988	5183	0	0.0
492	16	16	1	0.0
493	60	60	1	0.0
494	43143	43143	1	0.0
495	2255	2255	1	0.0
496	1105	1105	1	0.0
497	198	198	1	0.0
498	950	257	0	0.0
499	471	471	1	0.0
500	74988	74988	1	0.0
501	17	17	1	0.0
502	60	60	1	0.0
503	43143	43143	1	0.0
504	2255	2255	1	0.0
505	1105	1105	1	0.0
506	198	198	1	0.0
507	257	257	1	0.0
508	471	471	1	0.0
509	9785	9785	1	0.0
510	74988	74988	1	0.0
511	20	20	1	0.0
512	60	60	1	0.0
513	43143	43143	1	0.0
514	2255	2255	1	0.0
515	1105	1105	1	0.0
516	198	198	1	0.0
517	256	256	1	0.0
518	471	471	1	0.0
519	45247	45247	1	0.0
520	25	25	1	0.0
521	74988	74988	1	0.0
522	16	16	1	0.0
523	11	11	1	0.0
524	220	220	1	0.0
525	17	17	1	0.0
526	11	11	1	0.0
527	220	220	1	0.0
528	18	18	1	0.0
529	11	11	1	0.0
530	220	220	1	0.0
531	19	19	1	0.0
532	11	11	1	0.0
533	220	220	1	0.0
534	20	20	1	0.0
535	60	60	1	0.0
536	63	63	1	0.0
537	198	198	1	0.0
538	256	256	1	0.0
539	353	353	1	0.0
540	3172	3172	1	0.0
541	10033	1236	0	0.0
542	411	411	1	0.0
543	9077	9077	1	0.0
544	13	440	0	0.0
545	271	271	1	0.0
546	256	20	0	0.0
547	13428	5141	0	0.0
548	11	11	1	0.0
549	353	353	1	0.0
550	3172	1220	0	0.0
551	8941	958	0	0.0
552	310	310	1	0.0
553	279	264	0	0.0
554	25212	5129	0	0.0
555	13	6381	0	0.0
556	198	353	0	0.0
557	256	256	1	0.0
558	353	353	1	0.0
559	3172	3172	1	0.0
560	10033	10033	1	0.0
561	411	279	0	0.0
562	9077	9077	1	0.0
563	13	13	1	0.0
564	271	198	0	0.0
565	256	256	1	0.0
566	353	353	1	0.0
567	3172	3172	1	0.0
568	10033	1236	0	0.0
569	411	411	1	0.0
570	9077	9077	1	0.0
571	13	13	1	0.0
572	271	271	1	0.0
573	256	256	1	0.0
574	353	353	1	0.0
575	3172	3172	1	0.0
576	3165	10033	0	0.0
577	424	424	1	0.0
578	9077	680	0	0.0
579	13	13	1	0.0
580	271	271	1	0.0
581	256	256	1	0.0
582	353	353	1	0.0
583	3172	3172	1	0.0
584	3165	3165	1	0.0
585	424	424	1	0.0
586	9077	9077	1	0.0
587	13	13	1	0.0
588	271	271	1	0.0
589	256	256	1	0.0
590	353	353	1	0.0
591	3172	3172	1	0.0
592	3165	3165	1	0.0
593	424	424	1	0.0
594	9077	9077	1	0.0
595	13	13	1	0.0
596	271	271	1	0.0
597	256	256	1	0.0
598	353	353	1	0.0
599	3172	3172	1	0.0
600	3165	3165	1	0.0
601	424	424	1	0.0
602	9077	9077	1	0.0
603	13	13	1	0.0
604	271	271	1	0.0
605	256	256	1	0.0
606	353	353	1	0.0
607	3172	3172	1	0.0
608	3165	3165	1	0.0
609	424	424	1	0.0
610	9077	9077	1	0.0
611	13	13	1	0.0
612	271	271	1	0.0
613	256	256	1	0.0
614	353	353	1	0.0
615	3172	3172	1	0.0
616	3165	3165	1	0.0
617	424	424	1	0.0
618	9077	9077	1	0.0
619	13	13	1	0.0
620	271	271	1	0.0
621	256	256	1	0.0
622	353	353	1	0.0
623	3172	3172	1	0.0
624	3165	3165	1	0.0
625	424	424	1	0.0
626	9077	9077	1	0.0
627	13	13	1	0.0
628	271	271	1	0.0
629	256	256	1	0.0
630	353	353	1	0.0
631	3172	3172	1	0.0
632	3165	3165	1	0.0
633	424	424	1	0.0
634	9077	9077	1	0.0
635	13	13	1	0.0
636	271	271	1	0.0
637	256	256	1	0.0
638	353	353	1	0.0
639	3172	3172	1	0.0
640	3165	3165	1	0.0
641	424	424	1	0.0
642	9077	9077	1	0.0
643	13	13	1	0.0
644	271	271	1	0.0
645	256	256	1	0.0
646	353	353	1	0.0
647	3172	3172	1	0.0
648	3165	3165	1	0.0
649	424	424	1	0.0
650	9077	9077	1	0.0
651	13	13	1	0.0
652	271	271	1	0.0
653	256	256	1	0.0
654	353	353	1	0.0
655	3172	3172	1	0.0
656	3165	3165	1	0.0
657	424	424	1	0.0
658	9077	9077	1	0.0
659	13	13	1	0.0
660	271	271	1	0.0
661	256	256	1	0.0
662	353	353	1	0.0
663	3172	3172	1	0.0
664	3165	3165	1	0.0
665	424	424	1	0.0
666	9077	9077	1	0.0
667	13	13	1	0.0
668	271	271	1	0.0
669	256	256	1	0.0
670	353	353	1	0.0
671	3172	3172	1	0.0
672	3165	3165	1	0.0
673	424	424	1	0.0
674	9077	9077	1	0.0
675	13	13	1	0.0
676	271	271	1	0.0
677	256	256	1	0.0
678	353	353	1	0.0
679	3172	3172	1	0.0
680	3165	3165	1	0.0
681	424	424	1	0.0
682	9077	9077	1	0.0
683	13	13	1	0.0
684	271	271	1	0.0
685	256	256	1	0.0
686	353	353	1	0.0
687	3172	3172	1	0.0
688	3165	3165	1	0.0
689	424	424	1	0.0
690	9077	9077	1	0.0
691	13	13	1	0.0
692	271	271	1	0.0
693	256	256	1	0.0
694	353	353	1	0.0
695	3172	3172	1	0.0
696	3165	3165	1	0.0
697	424	424	1	0.0
698	9077	9077	1	0.0
699	13	13	1	0.0
700	271	271	1	0.0
701	256	256	1	0.0
702	353	353	1	0.0
703	3172	3172	1	0.0
704	3165	3165	1	0.0
705	424	424	1	0.0
706	9077	9077	1	0.0
707	13	13	1	0.0
708	271	271	1	0.0
709	256	256	1	0.0
710	353	353	1	0.0
711	3172	3172	1	0.0
712	3165	3165	1	0.0
713	424	424	1	0.0
714	9077	9077	1	0.0
715	13	13	1	0.0
716	271	271	1	0.0
717	256	256	1	0.0
718	353	353	1	0.0
719	3172	3172	1	0.0
720	3165	3165	1	0.0
721	424	424	1	0.0
722	9077	9077	1	0.0
723	13	13	1	0.0
724	271	271	1	0.0
725	256	256	1	0.0
726	353	353	1	0.0
727	3172	3172	1	0.0
728	3165	3165	1	0.0
729	424	424	1	0.0
730	9077	9077	1	0.0
731	13	13	1	0.0
732	271	271	1	0.0
733	256	256	1	0.0
734	353	353	1	0.0
735	3172	3172	1	0.0
736	3165	3165	1	0.0
737	424	424	1	0.0
738	9077	9077	1	0.0
739	13	13	1	0.0
740	271	271	1	0.0
741	256	256	1	0.0
742	353	353	1	0.0
743	3172	3172	1	0.0
744	3165	3165	1	0.0
745	424	424	1	0.0
746	9077	9077	1	0.0
747	13	13	1	0.0
748	271	271	1	0.0
749	256	256	1	0.0
750	353	353	1	0.0
751	3172	3172	1	0.0
752	3165	3165	1	0.0
753	424	424	1	0.0
754	9077	9077	1	0.0
755	13	13	1	0.0
756	271	271	1	0.0
757	256	256	1	0.0
758	353	353	1	0.0
759	3172	3172	1	0.0
760	3165	3165	1	0.0
761	424	424	1	0.0
762	9077	9077	1	0.0
763	13	13	1	0.0
764	271	271	1	0.0
765	256	256	1	0.0
766	353	353	1	0.0
767	3172	3172	1	0.0
768	3165	3165	1	0.0
769	424	424	1	0.0
770	9077	9077	1	0.0
771	13	13	1	0.0
772	271	271	1	0.0
773	256	256	1	0.0
774	353	353	1	0.0
775	3172	3172	1	0.0
776	3165	3165	1	0.0
777	424	424	1	0.0
778	9077	9077	1	0.0
779	13	13	1	0.0
780	271	271	1	0.0
781	256	256	1	0.0
782	353	353	1	0.0
783	3172	3172	1	0.0
784	3165	3165	1	0.0
785	424	424	1	0.0
786	9077	9077	1	0.0
787	13	13	1	0.0
788	271	271	1	0.0
789	256	256	1	0.0
790	353	353	1	0.0
791	3172	3172	1	0.0
792	3165	3165	1	0.0
793	424	424	1	0.0
794	9077	9077	1	0.0
795	13	13	1	0.0
796	271	271	1	0.0
797	256	256	1	0.0
798	353	353	1	0.0
799	3172	3172	1	0.0
800	3165	3165	1	0.0
801	424	424	1	0.0
802	9077	9077	1	0.0
803	13	13	1	0.0
804	271	271	1	0.0
805	256	256	1	0.0
806	353	353	1	0.0
807	3172	3172	1	0.0
808	3165	3165	1	0.0
809	424	424	1	0.0
810	9077	9077	1	0.0
811	13	13	1	0.0
812	271	271	1	0.0
813	256	256	1	0.0
814	353	353	1	0.0
815	3172	3172	1	0.0
816	3165	3165	1	0.0
817	424	424	1	0.0
818	9077	9077	1	0.0
819	13	13	1	0.0
820	271	271	1	0.0
821	256	256	1	0.0
822	353	353	1	0.0
823	3172	3172	1	0.0
824	3165	3165	1	0.0
825	424	424	1	0.0
826	9077	9077	1	0.0
827	13	13	1	0.0
828	271	271	1	0.0
829	256	256	1	0.0
830	353	353	1	0.0
831	3172	3172	1	0.0
832	3165	3165	1	0.0
833	424	424	1	0.0
834	9077	9077	1	0.0
835	13	13	1	0.0
836	271	271	1	0.0
837	256	256	1	0.0
838	353	353	1	0.0
839	3172	3172	1	0.0
840	3165	3165	1	0.0
841	424	424	1	0.0
842	9077	9077	1	0.0
843	13	13	1	0.0
844	271	271	1	0.0
845	256	256	1	0.0
846	353	353	1	0.0
847	3172	3172	1	0.0
848	3165	3165	1	0.0
849	424	424	1	0.0
850	9077	9077	1	0.0
851	13	13	1	0.0
852	271	271	1	0.0
853	256	256	1	0.0
854	353	353	1	0.0
855	3172	3172	1	0.0
856	3165	3165	1	0.0
857	424	424	1	0.0
858	9077	9077	1	0.0
859	13	13	1	0.0
860	271	271	1	0.0
861	256	256	1	0.0
862	353	353	1	0.0
863	3172	3172	1	0.0
864	3165	3165	1	0.0
865	424	424	1	0.0
866	9077	9077	1	0.0
867	13	13	1	0.0
868	271	271	1	0.0
869	256	256	1	0.0
870	353	353	1	0.0
871	3172	3172	1	0.0
872	3165	3165	1	0.0
873	424	424	1	0.0
874	9077	9077	1	0.0
875	13	13	1	0.0
876	271	271	1	0.0
877	256	256	1	0.0
878	353	353	1	0.0
879	3172	3172	1	0.0
880	3165	3165	1	0.0
881	424	424	1	0.0
882	9077	9077	1	0.0
883	13	13	1	0.0
884	271	271	1	0.0
885	256	256	1	0.0
886	353	353	1	0.0
887	3172	3172	1	0.0
888	3165	3165	1	0.0
889	424	424	1	0.0
890	9077	9077	1	0.0
891	13	13	1	0.0
892	271	271	1	0.0
893	256	256	1	0.0
894	353	353	1	0.0
895	3172	3172	1	0.0
896	3165	3165	1	0.0
897	424	424	1	0.0
898	9077	9077	1	0.0
899	13	13	1	0.0
900	271	271	1	0.0
901	256	256	1	0.0
902	353	353	1	0.0
903	3172	3172	1	0.0
904	3165	3165	1	0.0
905	424	424	1	0.0
906	9077	9077	1	0.0
907	13	13	1	0.0
908	271	271	1	0.0
909	256	256	1	0.0
910	353	353	1	0.0
911	3172	3172	1	0.0
912	3165	3165	1	0.0
913	424	424	1	0.0
914	9077	9077	1	0.0
915	13	13	1	0.0
916	271	271	1	0.0
917	256	256	1	0.0
918	353	353	1	0.0
919	3172	3172	1	0.0
920	3165	3165	1	0.0
921	424	424	1	0.0
922	9077	9077	1	0.0
923	13	13	1	0.0
924	271	271	1	0.0
925	256	256	1	0.0
926	353	353	1	0.0
927	3172	3172	1	0.0
928	3165	3165	1	0.0
929	424	424	1	0.0
930	9077	9077	1	0.0
931	13	13	1	0.0
932	271	271	1	0.0
933	256	256	1	0.0
934	353	353	1	0.0
935	3172	3172	1	0.0
936	3165	3165	1	0.0
937	424	424	1	0.0
938	9077	9077	1	0.0
939	13	13	1	0.0
940	271	271	1	0.0
941	256	256	1	0.0
942	353	353	1	0.0
943	3172	3172	1	0.0
944	3165	3165	1	0.0
945	424	424	1	0.0
946	9077	9077	1	0.0
947	13	13	1	0.0
948	271	271	1	0.0
949	256	256	1	0.0
950	353	353	1	0.0
951	3172	3172	1	0.0
952	3165	3165	1	0.0
953	424	424	1	0.0
954	9077	9077	1	0.0
955	13	13	1	0.0
956	271	271	1	0.0
957	256	256	1	0.0
958	353	353	1	0.0
959	3172	3172	1	0.0
960	3165	3165	1	0.0
961	424	424	1	0.0
962	9077	9077	1	0.0
963	13	13	1	0.0
964	271	271	1	0.0
965	256	256	1	0.0
966	353	353	1	0.0
967	3172	3172	1	0.0
968	3165	3165	1	0.0
969	424	424	1	0.0
970	9077	9077	1	0.0
971	13	13	1	0.0
972	271	271	1	0.0
973	256	256	1	0.0
974	353	353	1	0.0
975	3172	3172	1	0.0
976	3165	3165	1	0.0
977	424	424	1	0.0
978	9077	9077	1	0.0
979	13	13	1	0.0
980	271	271	1	0.0
981	256	256	1	0.0
982	353	353	1	0.0
983	3172	3172	1	0.0
984	3165	3165	1	0.0
985	424	424	1	0.0
986	9077	9077	1	0.0
987	13	13	1	0.0
988	271	271	1	0.0
989	256	256	1	0.0
990	353	353	1	0.0
991	3172	3172	1	0.0
992	3165	3165	1	0.0
993	424	424	1	0.0
994	9077	9077	1	0.0
995	13	13	1	0.0
996	271	271	1	0.0
997	256	256	1	0.0
998	353	353	1	0.0
999	3172	3172	1	0.0
1000	3165	3165	1	0.0
1001	424	424	1	0.0
1002	9077	9077	1	0.0
1003	13	13	1	0.0
1004	271	271	1	0.0
1005	256	256	1	0.0
1006	353	353	1	0.0
1007	3172	3172	1	0.0
1008	3165	3165	1	0.0
1009	424	424	1	0.0
1010	9077	9077	1	0.0
1011	13	13	1	0.0
1012	271	271	1	0.0
1013	256	256	1	0.0
1014	353	353	1	0.0
1015	3172	3172	1	0.0
1016	3165	3165	1	0.0
1017	424	424	1	0.0
1018	9077	9077	1	0.0
1019	13	13	1	0.0
1020	271	271	1	0.0
1021	256	256	1	0.0
1022	353	353	1	0.0
1023	3172	3172	1	0.0
1024	3165	3165	1	0.0
1025	424	424	1	0.0
1026	9077	9077	1	0.0
1027	13	13	1	0.0
1028	271	271	1	0.0
1029	256	256	1	0.0
1030	353	353	1	0.0
1031	3172	3172	1	0.0
1032	3165	3165	1	0.0
1033	424	424	1	0.0
1034	9077	9077	1	0.0
1035	13	13	1	0.0
1036	271	271	1	0.0
1037	256	256	1	0.0
1038	353	353	1	0.0
1039	3172	3172	1	0.0
1040	3165	3165	1	0.0
1041	424	424	1	0.0
1042	9077	9077	1	0.0
1043	13	13	1	0.0
1044	271	271	1	0.0
1045	256	256	1	0.0
1046	353	353	1	0.0
1047	3172	3172	1	0.0
1048	3165	3165	1	0.0
1049	424	424	1	0.0
1050	9077	9077	1	0.0
1051	13	13	1	0.0
1052	271	271	1	0.0
1053	256	256	1	0.0
1054	353	353	1	0.0
1055	3172	3172	1	0.0
1056	3165	3165	1	0.0
1057	424	424	1	0.0
1058	9077	9077	1	0.0
1059	13	13	1	0.0
1060	271	271	1	0.0
1061	256	256	1	0.0
1062	353	353	1	0.0
1063	3172	3172	1	0.0
1064	3165	3165	1	0.0
1065	424	424	1	0.0
1066	9077	9077	1	0.0
1067	13	13	1	0.0
1068	271	271	1	0.0
1069	256	256	1	0.0
1070	353	353	1	0.0
1071	3172	3172	1	0.0
1072	3165	3165	1	0.0
1073	424	424	1	0.0
1074	9077	9077	1	0.0
1075	13	13	1	0.0
1076	271	271	1	0.0
1077	256	256	1	0.0
1078	353	353	1	0.0
1079	3172	3172	1	0.0
1080	3165	3165	1	0.0
1081	424	424	1	0.0
1082	9077	9077	1	0.0
1083	13	13	1	0.0
1084	271	271	1	0.0
1085	256	256	1	0.0
