pos	boltTok	strictPred	match	margin
187	524	524	1	3.9921875
188	524	524	1	4.0703125
189	524	524	1	4.40625
190	524	524	1	4.84375
191	524	524	1	4.953125
192	524	524	1	4.6328125
193	524	524	1	4.3984375
194	524	524	1	4.3671875
195	524	524	1	4.96875
196	524	524	1	4.78125
197	524	524	1	4.3984375
198	524	524	1	4.421875
199	524	524	1	4.6015625
200	524	524	1	4.7734375
201	524	524	1	5.4765625
202	524	524	1	5.8828125
203	524	524	1	5.3984375
204	524	524	1	4.84375
205	524	524	1	4.5390625
206	524	524	1	4.5
207	524	524	1	4.4765625
208	524	524	1	4.5
209	524	524	1	4.8203125
210	524	524	1	5.4140625
211	524	524	1	5.1171875
212	524	524	1	5.0
213	524	524	1	5.328125
214	524	524	1	5.71875
215	524	524	1	4.2421875
216	524	524	1	5.2109375
217	524	524	1	4.59375
218	524	524	1	4.296875
219	524	524	1	4.7265625
220	524	524	1	5.5234375
221	524	524	1	5.7734375
222	524	524	1	5.515625
223	524	524	1	5.3125
224	524	524	1	4.6875
225	524	524	1	4.6875
226	524	524	1	4.46875
227	524	524	1	5.921875
228	524	524	1	5.6015625
229	524	524	1	6.1484375
230	524	524	1	4.9375
231	524	524	1	5.4375
232	524	524	1	6.328125
233	524	524	1	5.890625
234	524	524	1	4.8671875
235	524	524	1	5.625
236	524	524	1	4.765625
237	524	524	1	5.109375
238	524	524	1	5.609375
239	524	524	1	5.140625
240	524	524	1	5.25
241	524	524	1	6.03125
242	524	524	1	5.28125
243	524	524	1	5.34375
244	524	524	1	5.515625
245	524	524	1	5.5625
246	524	524	1	6.7265625
247	524	524	1	6.515625
248	524	524	1	6.296875
249	524	524	1	5.296875
250	524	524	1	5.21875
251	524	524	1	5.5625
252	524	524	1	5.953125
253	524	524	1	5.4296875
254	524	524	1	5.859375
255	524	524	1	4.953125
256	524	524	1	5.703125
257	524	524	1	6.0
258	524	524	1	6.9375
259	524	524	1	6.6328125
260	524	524	1	6.484375
261	524	524	1	6.2109375
262	524	524	1	6.0625
263	524	524	1	5.625
264	524	524	1	5.578125
265	524	524	1	5.125
266	524	524	1	7.0234375
267	524	524	1	6.421875
268	524	524	1	5.953125
269	524	524	1	6.25
270	524	524	1	5.8984375
271	524	524	1	5.546875
272	524	524	1	6.3984375
273	524	524	1	6.3125
274	524	524	1	5.625
275	524	524	1	5.875
276	524	524	1	6.765625
277	524	524	1	7.2890625
278	524	524	1	7.2265625
279	524	524	1	6.765625
280	524	524	1	6.6875
281	524	524	1	6.5390625
282	524	524	1	6.328125
283	524	524	1	5.78125
284	524	524	1	7.09375
285	524	524	1	6.125
286	524	524	1	5.9609375
287	524	524	1	6.09375
288	524	524	1	6.6328125
289	524	524	1	5.953125
290	524	524	1	6.03125
291	524	524	1	7.3203125
292	524	524	1	7.1171875
293	524	524	1	6.75
294	524	524	1	6.75
295	524	524	1	6.8984375
296	524	524	1	6.859375
297	524	524	1	7.8359375
298	524	524	1	7.3359375
299	524	524	1	6.46875
300	524	524	1	6.765625
301	524	524	1	6.3046875
302	524	524	1	7.1015625
303	524	524	1	7.4140625
304	524	524	1	5.5390625
305	524	524	1	6.046875
306	524	524	1	6.5703125
307	524	524	1	7.0625
308	524	524	1	7.7265625
309	524	524	1	6.84375
310	524	524	1	7.3515625
311	524	524	1	6.9375
312	524	524	1	6.7421875
313	524	524	1	6.984375
314	524	524	1	6.9375
315	524	524	1	7.234375
316	524	524	1	7.328125
317	524	524	1	6.25
318	524	524	1	6.109375
319	524	524	1	7.15625
320	524	524	1	6.4765625
321	524	524	1	5.96875
322	524	524	1	7.5703125
323	524	524	1	7.0390625
324	524	524	1	6.734375
325	524	524	1	6.9140625
326	524	524	1	7.1953125
327	524	524	1	6.9375
328	524	524	1	6.875
329	524	524	1	7.6875
330	524	524	1	6.3359375
331	524	524	1	7.15625
332	524	524	1	6.8671875
333	524	524	1	6.5234375
334	524	524	1	7.765625
335	524	524	1	8.0234375
336	524	524	1	6.125
337	524	524	1	7.390625
338	524	524	1	7.5859375
339	524	524	1	7.328125
340	524	524	1	7.09375
341	524	524	1	7.3984375
342	524	524	1	6.8984375
343	524	524	1	7.421875
344	524	524	1	7.3203125
345	524	524	1	6.90625
346	524	524	1	8.40625
347	524	524	1	8.34375
348	524	524	1	8.0859375
349	524	524	1	7.5859375
350	524	524	1	8.1171875
351	524	524	1	7.703125
352	524	524	1	7.0390625
353	524	524	1	8.15625
354	524	524	1	7.921875
355	524	524	1	6.734375
356	524	524	1	6.84375
357	524	524	1	7.3515625
358	524	524	1	8.0703125
359	524	524	1	7.390625
360	524	524	1	7.5078125
361	524	524	1	7.625
362	524	524	1	7.4296875
363	524	524	1	7.4296875
364	524	524	1	7.078125
365	524	524	1	7.28125
366	524	524	1	8.1640625
367	524	524	1	7.3984375
368	524	524	1	7.1484375
369	524	524	1	7.1640625
370	524	524	1	7.78125
371	524	524	1	7.3203125
372	524	524	1	6.84375
373	524	524	1	7.75
374	524	524	1	7.3515625
375	524	524	1	7.4609375
376	524	524	1	8.0703125
377	524	524	1	8.3515625
378	524	524	1	8.1015625
379	524	524	1	8.5234375
380	524	524	1	8.0390625
381	524	524	1	8.015625
382	524	524	1	7.765625
383	524	524	1	7.0546875
384	524	524	1	7.546875
385	524	524	1	8.4140625
386	524	524	1	7.5703125
387	524	524	1	7.96875
388	524	524	1	8.0078125
389	524	524	1	8.0546875
390	524	524	1	7.328125
391	524	524	1	7.6640625
392	524	524	1	7.625
393	524	524	1	7.34375
394	524	524	1	7.5390625
395	524	524	1	7.6328125
396	524	524	1	8.2578125
397	524	524	1	8.4765625
398	524	524	1	8.3125
399	524	524	1	7.3984375
400	524	524	1	8.5625
401	524	524	1	8.453125
402	524	524	1	7.6640625
403	524	524	1	5.421875
404	524	524	1	7.859375
405	524	524	1	7.5390625
406	524	524	1	7.703125
407	524	524	1	7.953125
408	524	524	1	7.6328125
409	524	524	1	7.6484375
410	524	524	1	8.0390625
411	524	524	1	8.0859375
412	524	524	1	7.9140625
413	524	524	1	7.7421875
414	524	524	1	8.0234375
415	524	524	1	8.9609375
416	524	524	1	8.3125
417	524	524	1	8.640625
418	524	524	1	7.8828125
419	524	524	1	7.6640625
420	524	524	1	7.203125
421	524	524	1	7.359375
422	524	524	1	6.921875
423	524	524	1	7.765625
424	524	524	1	7.2578125
425	524	524	1	6.546875
426	524	524	1	7.5625
427	524	524	1	6.65625
428	524	524	1	7.640625
429	524	524	1	8.671875
430	524	524	1	8.0859375
431	524	524	1	8.109375
432	524	524	1	8.1015625
433	524	524	1	6.3515625
434	524	524	1	7.6875
435	524	524	1	8.5078125
436	524	524	1	8.03125
437	524	524	1	7.671875
438	524	524	1	7.9765625
439	524	524	1	8.59375
440	524	524	1	7.0625
441	524	524	1	5.75
442	524	524	1	7.734375
443	524	524	1	7.5703125
444	524	524	1	7.890625
445	524	524	1	8.0234375
446	524	524	1	7.4921875
447	524	524	1	7.1796875
448	524	524	1	8.4453125
449	524	524	1	7.328125
450	524	524	1	8.34375
451	524	524	1	8.3125
452	524	524	1	8.0078125
453	524	524	1	7.1015625
454	524	524	1	8.3515625
455	524	524	1	7.3125
456	524	524	1	7.3984375
457	524	524	1	8.1015625
458	524	524	1	7.1015625
459	524	524	1	8.2578125
460	524	524	1	7.9921875
461	524	524	1	8.453125
462	524	524	1	7.546875
463	524	524	1	8.1796875
464	524	524	1	8.3203125
465	524	524	1	8.0390625
466	524	524	1	8.1015625
467	524	524	1	8.8203125
468	524	524	1	8.6484375
469	524	524	1	8.65625
470	524	524	1	8.2578125
471	524	524	1	8.5078125
472	524	524	1	7.5546875
473	524	524	1	8.5
474	524	524	1	7.21875
475	524	524	1	8.2890625
476	524	524	1	8.4609375
477	524	524	1	8.140625
478	524	524	1	7.5546875
479	524	524	1	9.03125
480	524	524	1	8.96875
481	524	524	1	8.3671875
482	524	524	1	8.5078125
483	524	524	1	8.46875
484	524	524	1	8.046875
485	524	524	1	8.2578125
486	524	524	1	8.3828125
487	524	524	1	8.515625
488	524	524	1	8.7890625
489	524	524	1	8.4453125
490	524	524	1	8.359375
491	524	524	1	9.125
492	524	524	1	8.4375
493	524	524	1	7.921875
494	524	524	1	8.4140625
495	524	524	1	8.3515625
496	524	524	1	8.7421875
497	524	524	1	8.609375
498	524	524	1	9.1015625
499	524	524	1	8.7578125
500	524	524	1	8.890625
501	524	524	1	8.59375
502	524	524	1	8.4921875
503	524	524	1	8.0
504	524	524	1	8.421875
505	524	524	1	8.796875
506	524	524	1	7.6796875
507	524	524	1	8.7734375
508	524	524	1	8.9296875
509	524	524	1	8.015625
510	524	524	1	9.2734375
511	524	524	1	8.984375
512	524	524	1	8.609375
513	524	524	1	8.4375
514	524	524	1	8.6875
515	524	524	1	7.53125
516	524	524	1	8.0390625
517	524	524	1	8.75
518	524	524	1	8.6796875
519	524	524	1	8.8046875
520	524	524	1	8.8125
521	524	524	1	8.484375
522	524	524	1	8.546875
523	524	524	1	8.5234375
524	524	524	1	8.3359375
525	524	524	1	8.3359375
526	524	524	1	8.5703125
527	524	524	1	8.78125
528	524	524	1	8.734375
529	524	524	1	8.7421875
530	524	524	1	8.90625
531	524	524	1	8.4765625
532	524	524	1	8.71875
533	524	524	1	8.6796875
534	524	524	1	7.6875
535	524	524	1	8.6328125
536	524	524	1	8.6171875
537	524	524	1	8.5
538	524	524	1	8.7265625
539	524	524	1	8.7265625
540	524	524	1	8.5078125
541	524	524	1	7.609375
542	524	524	1	8.921875
543	524	524	1	6.234375
544	524	524	1	8.40625
545	524	524	1	8.5703125
546	524	524	1	8.8359375
547	524	524	1	8.25
548	524	524	1	8.5546875
549	524	524	1	8.96875
550	524	524	1	8.5546875
551	524	524	1	8.7109375
552	524	524	1	8.8203125
553	524	524	1	9.53125
554	524	524	1	8.609375
555	524	524	1	9.21875
556	524	524	1	8.9296875
557	524	524	1	9.25
558	524	524	1	9.0234375
559	524	524	1	8.53125
560	524	524	1	8.78125
561	524	524	1	8.859375
562	524	524	1	8.40625
563	524	524	1	8.7109375
564	524	524	1	8.8359375
565	524	524	1	9.0703125
566	524	524	1	7.140625
567	524	524	1	9.3359375
568	524	524	1	9.28125
569	524	524	1	9.0859375
570	524	524	1	8.984375
571	524	524	1	9.3984375
572	524	524	1	9.0078125
573	524	524	1	9.8828125
574	524	524	1	9.2734375
575	524	524	1	8.8671875
576	524	524	1	8.8828125
577	524	524	1	9.1640625
578	524	524	1	8.9140625
579	524	524	1	6.9296875
580	524	524	1	8.84375
581	524	524	1	9.0546875
582	524	524	1	9.140625
583	524	524	1	9.1953125
584	524	524	1	9.0859375
585	524	524	1	7.8359375
586	524	524	1	9.21875
587	524	524	1	8.25
588	524	524	1	9.2421875
589	524	524	1	9.09375
590	524	524	1	8.1171875
591	524	524	1	7.9921875
592	524	524	1	9.1640625
593	524	524	1	8.765625
594	524	524	1	8.84375
595	524	524	1	8.953125
596	524	524	1	9.1328125
597	524	524	1	8.8125
598	524	524	1	8.25
599	524	524	1	8.6796875
600	524	524	1	8.9765625
601	524	524	1	8.8046875
602	524	524	1	8.8515625
603	524	524	1	8.640625
604	524	524	1	8.28125
605	524	524	1	9.5234375
606	524	524	1	9.375
607	524	524	1	9.3125
608	524	524	1	9.3828125
609	524	524	1	9.2421875
610	524	524	1	7.8125
611	524	524	1	8.7734375
612	524	524	1	8.9296875
613	524	524	1	9.1015625
614	524	524	1	9.0625
615	524	524	1	9.359375
616	524	524	1	8.9140625
617	524	524	1	9.0390625
618	524	524	1	9.1953125
619	524	524	1	8.7890625
620	524	524	1	9.1875
621	524	524	1	9.0
622	524	524	1	9.015625
623	524	524	1	8.859375
624	524	524	1	9.453125
625	524	524	1	8.9609375
626	524	524	1	9.0625
627	524	524	1	8.9296875
628	524	524	1	8.71875
629	524	524	1	8.8828125
630	524	524	1	8.28125
631	524	524	1	8.5078125
632	524	524	1	8.7421875
633	524	524	1	9.4609375
634	524	524	1	8.875
635	524	524	1	8.25
636	524	524	1	9.2109375
637	524	524	1	9.2265625
638	524	524	1	9.2734375
639	524	524	1	9.28125
640	524	524	1	9.078125
641	524	524	1	8.7578125
642	524	524	1	9.4140625
643	524	524	1	9.3046875
644	524	524	1	9.2890625
645	524	524	1	9.4921875
646	524	524	1	9.6484375
647	524	524	1	9.625
648	524	524	1	8.265625
649	524	524	1	9.125
650	524	524	1	8.9296875
651	524	524	1	9.296875
652	524	524	1	9.5078125
653	524	524	1	7.8515625
654	524	524	1	8.75
655	524	524	1	9.234375
656	524	524	1	9.3046875
657	524	524	1	9.515625
658	524	524	1	9.7421875
659	524	524	1	8.0625
660	524	524	1	8.921875
661	524	524	1	9.4453125
662	524	524	1	9.5234375
663	524	524	1	9.4453125
664	524	524	1	9.6875
665	524	524	1	9.640625
666	524	524	1	9.7734375
667	524	524	1	8.796875
668	524	524	1	9.390625
669	524	524	1	9.4296875
670	524	524	1	9.5546875
671	524	524	1	9.6484375
672	524	524	1	8.5859375
673	524	524	1	9.359375
674	524	524	1	9.578125
675	524	524	1	9.3984375
676	524	524	1	9.6953125
677	524	524	1	9.6875
678	524	524	1	9.4765625
679	524	524	1	8.8046875
680	524	524	1	9.1484375
681	524	524	1	8.90625
682	524	524	1	9.03125
683	524	524	1	9.265625
684	524	524	1	9.3984375
685	524	524	1	9.5703125
686	524	524	1	9.5859375
687	524	524	1	9.9296875
688	524	524	1	9.671875
689	524	524	1	9.4609375
690	524	524	1	9.5
691	524	524	1	9.75
692	524	524	1	9.765625
693	524	524	1	9.6796875
694	524	524	1	9.640625
695	524	524	1	9.7265625
696	524	524	1	9.84375
697	524	524	1	9.890625
698	524	524	1	9.7734375
699	524	524	1	9.7265625
700	524	524	1	9.2578125
701	524	524	1	9.0390625
702	524	524	1	9.3515625
703	524	524	1	9.375
704	524	524	1	9.3203125
705	524	524	1	9.5703125
706	524	524	1	9.5234375
707	524	524	1	9.5234375
708	524	524	1	9.7109375
709	524	524	1	9.5390625
710	524	524	1	9.6171875
711	524	524	1	9.609375
712	524	524	1	9.4609375
713	524	524	1	9.34375
714	524	524	1	9.8046875
715	524	524	1	9.5078125
716	524	524	1	9.7734375
717	524	524	1	9.640625
718	524	524	1	10.0078125
719	524	524	1	9.7890625
720	524	524	1	9.7734375
721	524	524	1	9.8828125
722	524	524	1	9.8515625
723	524	524	1	9.8203125
724	524	524	1	9.7890625
725	524	524	1	9.8671875
726	524	524	1	9.953125
727	524	524	1	9.859375
728	524	524	1	10.0546875
729	524	524	1	9.84375
730	524	524	1	9.8828125
731	524	524	1	9.53125
732	524	524	1	9.5546875
733	524	524	1	9.7890625
734	524	524	1	9.765625
735	524	524	1	9.6640625
736	524	524	1	9.7109375
737	524	524	1	9.8046875
738	524	524	1	9.9296875
739	524	524	1	9.984375
740	524	524	1	9.765625
741	524	524	1	9.7890625
742	524	524	1	10.0625
743	524	524	1	9.8671875
744	524	524	1	9.875
745	524	524	1	10.09375
746	524	524	1	9.90625
747	524	524	1	10.0859375
748	524	524	1	10.0078125
749	524	524	1	10.1640625
750	524	524	1	10.15625
751	524	524	1	10.328125
752	524	524	1	10.296875
753	524	524	1	9.90625
754	524	524	1	10.0625
755	524	524	1	9.703125
756	524	524	1	10.0390625
757	524	524	1	9.734375
758	524	524	1	9.8828125
759	524	524	1	9.7109375
760	524	524	1	10.015625
761	524	524	1	9.9140625
762	524	524	1	9.421875
763	524	524	1	9.5234375
764	524	524	1	9.6015625
765	524	524	1	9.4765625
766	524	524	1	9.390625
767	524	524	1	9.5546875
768	524	524	1	9.390625
769	524	524	1	9.7734375
770	524	524	1	9.5078125
771	524	524	1	9.8359375
772	524	524	1	9.75
773	524	524	1	9.6015625
774	524	524	1	9.234375
775	524	524	1	9.703125
776	524	524	1	9.703125
777	524	524	1	9.6875
778	524	524	1	9.796875
779	524	524	1	9.984375
780	524	524	1	9.8203125
781	524	524	1	9.6953125
782	524	524	1	9.6875
783	524	524	1	9.6796875
784	524	524	1	9.921875
785	524	524	1	9.1796875
786	524	524	1	9.0859375
787	524	524	1	8.6796875
788	524	524	1	9.1484375
789	524	524	1	9.4453125
790	524	524	1	9.5234375
791	524	524	1	9.5546875
792	524	524	1	8.984375
793	524	524	1	9.4296875
794	524	524	1	9.265625
795	524	524	1	9.71875
796	524	524	1	9.9609375
797	524	524	1	10.078125
798	524	524	1	9.953125
799	524	524	1	9.8046875
800	524	524	1	9.9296875
801	524	524	1	9.921875
802	524	524	1	9.9765625
803	524	524	1	10.109375
804	524	524	1	10.0703125
805	524	524	1	8.6640625
806	524	524	1	9.765625
807	524	524	1	9.5703125
808	524	524	1	9.8671875
809	524	524	1	9.8515625
810	524	524	1	9.8828125
811	524	524	1	8.7421875
812	524	524	1	9.6640625
813	524	524	1	9.6484375
814	524	524	1	10.1015625
815	524	524	1	10.1796875
816	524	524	1	10.1171875
817	524	524	1	9.8515625
818	524	524	1	9.3125
819	524	524	1	9.09375
820	524	524	1	9.859375
821	524	524	1	9.78125
822	524	524	1	9.8671875
823	524	524	1	8.265625
824	524	524	1	9.859375
825	524	524	1	9.6640625
826	524	524	1	9.5625
827	524	524	1	9.609375
828	524	524	1	9.703125
829	524	524	1	9.1796875
830	524	524	1	9.8828125
831	524	524	1	9.75
832	524	524	1	9.859375
833	524	524	1	9.9375
834	524	524	1	10.0859375
835	524	524	1	9.890625
836	524	524	1	10.140625
837	524	524	1	9.5703125
838	524	524	1	9.5
839	524	524	1	9.46875
840	524	524	1	9.671875
841	524	524	1	9.90625
842	524	524	1	6.8359375
843	524	524	1	9.1484375
844	524	524	1	9.3125
845	524	524	1	9.7734375
846	524	524	1	9.7421875
847	524	524	1	10.0625
848	524	524	1	9.640625
849	524	524	1	9.9296875
850	524	524	1	9.78125
851	524	524	1	9.4453125
852	524	524	1	9.75
853	524	524	1	10.03125
854	524	524	1	9.828125
855	524	524	1	10.1640625
856	524	524	1	10.0390625
857	524	524	1	9.6875
858	524	524	1	9.453125
859	524	524	1	9.546875
860	524	524	1	9.765625
861	524	524	1	8.046875
862	524	524	1	9.625
863	524	524	1	9.7578125
864	524	524	1	9.9453125
865	524	524	1	9.8515625
866	524	524	1	9.9921875
867	524	524	1	9.984375
868	524	524	1	9.921875
869	524	524	1	9.5625
870	524	524	1	9.4296875
871	524	524	1	9.7421875
872	524	524	1	9.84375
873	524	524	1	9.53125
874	524	524	1	10.296875
875	524	524	1	9.8671875
876	524	524	1	9.8046875
877	524	524	1	9.8671875
878	524	524	1	9.9453125
879	524	524	1	10.078125
880	524	524	1	9.96875
881	524	524	1	9.7890625
882	524	524	1	10.3359375
883	524	524	1	10.2421875
884	524	524	1	10.2109375
885	524	524	1	10.4140625
886	524	524	1	10.40625
887	524	524	1	10.2734375
888	524	524	1	10.2265625
889	524	524	1	10.046875
890	524	524	1	10.0078125
891	524	524	1	10.2265625
892	524	524	1	10.109375
893	524	524	1	9.640625
894	524	524	1	9.921875
895	524	524	1	10.15625
896	524	524	1	10.1953125
897	524	524	1	10.0234375
898	524	524	1	10.2421875
899	524	524	1	10.2734375
900	524	524	1	10.1796875
901	524	524	1	9.9140625
902	524	524	1	9.8671875
903	524	524	1	10.15625
904	524	524	1	10.2109375
905	524	524	1	10.2109375
906	524	524	1	10.140625
907	524	524	1	9.9765625
908	524	524	1	9.9453125
909	524	524	1	9.9453125
910	524	524	1	9.984375
911	524	524	1	9.9296875
912	524	524	1	9.90625
913	524	524	1	9.78125
914	524	524	1	10.046875
915	524	524	1	9.984375
916	524	524	1	10.0234375
917	524	524	1	10.0625
918	524	524	1	10.0859375
919	524	524	1	10.1484375
920	524	524	1	10.3984375
921	524	524	1	9.5625
922	524	524	1	9.734375
923	524	524	1	9.5859375
924	524	524	1	8.3359375
925	524	524	1	9.65625
926	524	524	1	9.859375
927	524	524	1	10.203125
928	524	524	1	10.1953125
929	524	524	1	8.4453125
930	524	524	1	9.859375
931	524	524	1	9.9765625
932	524	524	1	10.015625
933	524	524	1	9.921875
934	524	524	1	10.1015625
935	524	524	1	8.6484375
936	524	524	1	9.7734375
937	524	524	1	10.0234375
938	524	524	1	9.8671875
939	524	524	1	10.625
940	524	524	1	10.015625
941	524	524	1	9.96875
942	524	524	1	10.1640625
943	524	524	1	9.8203125
944	524	524	1	10.328125
945	524	524	1	9.9296875
946	524	524	1	10.296875
947	524	524	1	10.0703125
948	524	524	1	10.0
949	524	524	1	10.28125
950	524	524	1	10.1328125
951	524	524	1	10.359375
952	524	524	1	10.1953125
953	524	524	1	10.2109375
954	524	524	1	10.1875
955	524	524	1	10.2265625
956	524	524	1	10.171875
957	524	524	1	10.25
958	524	524	1	10.21875
959	524	524	1	10.140625
960	524	524	1	10.3671875
961	524	524	1	10.3828125
962	524	524	1	10.671875
963	524	524	1	10.28125
964	524	524	1	10.2265625
965	524	524	1	10.3203125
966	524	524	1	10.3671875
967	524	524	1	10.2421875
968	524	524	1	10.625
969	524	524	1	10.3359375
970	524	524	1	10.2890625
971	524	524	1	10.0546875
972	524	524	1	10.2890625
973	524	524	1	10.2421875
974	524	524	1	10.2578125
975	524	524	1	10.25
976	524	524	1	10.2890625
977	524	524	1	10.578125
978	524	524	1	10.5
979	524	524	1	10.34375
980	524	524	1	10.53125
981	524	524	1	10.515625
982	524	524	1	10.4453125
983	524	524	1	10.421875
984	524	524	1	9.9765625
985	524	524	1	10.90625
986	524	524	1	10.3046875
987	524	524	1	10.21875
988	524	524	1	10.390625
989	524	524	1	10.328125
990	524	524	1	10.328125
991	524	524	1	10.2734375
992	524	524	1	8.7734375
993	524	524	1	9.7890625
994	524	524	1	9.75
995	524	524	1	9.859375
996	524	524	1	9.859375
997	524	524	1	10.078125
998	524	524	1	9.9453125
999	524	524	1	10.046875
1000	524	524	1	10.0390625
1001	524	524	1	10.21875
1002	524	524	1	10.4296875
1003	524	524	1	10.0703125
1004	524	524	1	10.1484375
1005	524	524	1	10.171875
1006	524	524	1	10.140625
1007	524	524	1	10.1484375
1008	524	524	1	10.1328125
1009	524	524	1	10.1171875
1010	524	524	1	10.171875
1011	524	524	1	10.1953125
1012	524	524	1	10.28125
1013	524	524	1	10.203125
1014	524	524	1	10.1328125
1015	524	524	1	10.2578125
1016	524	524	1	10.296875
1017	524	524	1	10.2890625
