pos	boltTok	strictPred	match	margin
359	708	708	1	3.296875
360	310	2047	0	1.125
361	2047	2047	1	2.609375
362	11	11	1	0.765625
363	5255	835	0	0.828125
364	835	835	1	2.09375
365	25212	25212	1	4.953125
366	708	708	1	5.203125
367	310	310	1	4.609375
368	1245	1245	1	7.046875
369	198	198	1	5.3125
370	256	256	1	8.8828125
371	471	471	1	1.1875
372	5272	94516	0	0.375
373	1330	1330	1	2.890625
374	26564	26564	1	5.3125
375	318	318	1	1.71875
376	72	72	1	1.09375
377	11	11	1	1.109375
378	492	492	1	7.2265625
379	8	8	1	3.359375
380	466	466	1	4.09375
381	436	436	1	0.25
382	7199	315	0	6.359375
383	10	315	0	0.3671875
384	16	16	1	2.84375
385	5313	1647	0	0.140625
386	198	198	1	2.078125
387	256	256	1	9.5625
388	348	348	1	5.640625
389	8046	8046	1	9.015625
390	220	220	1	7.765625
391	18	18	1	7.0390625
392	25	25	1	7.359375
393	82930	3931	0	0.390625
394	74505	74505	1	1.890625
395	9	9	1	5.046875
396	198	198	1	11.03125
397	256	256	1	9.1171875
398	471	471	1	8.8125
399	19927	19927	1	4.71875
400	3841	3841	1	4.0
401	6646	6646	1	7.546875
402	310	310	1	3.84375
403	2047	2047	1	4.140625
404	321	321	1	0.515625
405	1245	1245	1	8.09375
406	1146	1146	1	3.265625
407	64633	64633	1	1.796875
408	198	198	1	5.671875
409	256	256	1	11.34375
410	348	348	1	3.875
411	8046	8046	1	4.25
412	220	220	1	8.0390625
413	19	19	1	6.7109375
414	25	25	1	7.5625
415	5183	5183	1	4.4375
416	11206	11206	1	6.6875
417	9	9	1	2.171875
418	198	198	1	10.578125
419	256	256	1	9.734375
420	471	471	1	10.109375
421	220	1368	0	0.953125
422	15	15	1	0.546875
423	466	466	1	3.921875
424	220	220	1	5.078125
425	16	16	1	7.9375
426	2315	5255	0	0.109375
427	1411	25	0	0.28125
428	2582	2582	1	4.203125
429	10300	10300	1	7.96875
430	198	198	1	0.859375
431	256	256	1	10.21875
432	348	348	1	4.140625
433	12929	12929	1	2.03125
434	51595	51595	1	1.640625
435	498	498	1	0.640625
436	20	18	0	3.65625
437	11	11	1	3.015625
438	220	220	1	3.546875
439	16	18	0	0.8125
440	11	11	1	5.09375
441	220	220	1	7.2890625
442	18	24	0	0.75
443	11	11	1	6.9921875
444	220	220	1	8.515625
445	17	23	0	0.859375
446	11	11	1	4.953125
447	220	220	1	7.4609375
448	19	19	1	1.234375
449	60	60	1	0.828125
450	1411	440	0	0.6875
451	25212	25212	1	5.5
452	220	28	0	0.359375
453	19	19	1	3.515625
454	11	1411	0	3.28125
455	16168	16168	1	3.375
456	1411	1411	1	1.796875
457	498	498	1	5.296875
458	17	18	0	1.53125
459	11	11	1	7.484375
460	220	220	1	2.65625
461	19	16	0	1.546875
462	11	11	1	2.046875
463	220	220	1	6.25
464	20	18	0	0.28125
465	11	11	1	2.265625
466	220	220	1	6.65625
467	18	16	0	0.34375
468	11	11	1	0.78125
469	220	220	1	5.84375
470	19	16	0	0.328125
471	1089	60	0	0.984375
472	25212	25212	1	1.25
473	220	1857	0	0.640625
474	19	19	1	0.90625
475	11	11	1	0.390625
476	4831	70807	0	0.578125
477	13	13	1	4.46875
478	271	318	0	1.078125
479	256	20	0	0.921875
480	6558	353	0	1.203125
481	579	579	1	3.5
482	1236	1236	1	1.5
483	424	424	1	2.109375
484	1546	13769	0	0.21875
485	2708	2708	1	2.375
486	321	321	1	0.421875
487	31838	35234	0	0.375
488	13	13	1	5.046875
489	271	271	1	3.015625
490	20	20	1	2.75
491	13	13	1	10.0703125
492	220	220	1	3.9921875
493	2972	2972	1	5.40625
494	48401	48401	1	0.28125
495	471	471	1	4.15625
496	12654	12654	1	6.859375
497	29806	29806	1	6.265625
498	64700	64700	1	3.078125
499	198	198	1	9.1875
500	256	256	1	8.953125
501	353	353	1	4.578125
502	3172	3172	1	1.734375
503	3300	3300	1	6.59375
504	1330	1330	1	3.4375
505	10478	10478	1	2.75
506	25	25	1	5.515625
507	198	198	1	8.515625
508	256	256	1	8.609375
509	471	471	1	1.46875
510	2972	2972	1	2.015625
511	5460	623	0	0.375
512	220	220	1	7.5
513	16	16	1	8.8828125
514	25	25	1	0.15625
515	733	733	1	0.578125
516	40284	40284	1	4.5625
517	318	318	1	1.734375
518	19654	19654	1	2.953125
519	11767	11767	1	1.125
520	31230	291	0	0.984375
521	471	471	1	2.296875
522	10727	10727	1	1.40625
523	11	11	1	5.140625
524	5533	5533	1	1.3125
525	14505	14505	1	2.09375
526	11	198	0	0.390625
527	70664	80086	0	1.046875
528	5255	198	0	0.265625
529	198	198	1	3.765625
530	256	256	1	9.0625
531	471	471	1	8.9609375
532	2972	2972	1	6.390625
533	5460	5460	1	8.21875
534	220	220	1	7.6796875
535	17	17	1	8.453125
536	25	25	1	7.8125
537	12654	12654	1	3.890625
538	291	291	1	10.890625
539	14	318	0	0.796875
540	55994	68852	0	0.4375
541	318	318	1	0.15625
542	1551	1551	1	2.421875
543	59036	12310	0	0.25
544	31230	31230	1	4.859375
545	471	471	1	8.046875
546	8397	8397	1	3.203125
547	310	310	1	4.71875
548	3418	3418	1	4.71875
549	11	11	1	1.453125
550	694	694	1	0.171875
551	5533	5533	1	1.203125
552	496	496	1	0.734375
553	1393	1393	1	4.65625
554	8	8	1	4.90625
555	3433	4799	0	2.671875
556	198	198	1	0.921875
557	256	256	1	11.0859375
558	353	353	1	3.84375
559	3172	3172	1	6.671875
560	5077	5077	1	0.46875
561	383	383	1	7.203125
562	279	279	1	3.15625
563	303	303	1	5.421875
564	40284	40284	1	10.46875
565	430	2243	0	0.59375
566	5839	279	0	2.703125
567	11	11	1	4.5625
568	694	694	1	2.75
569	6088	1420	0	2.03125
570	279	279	1	1.84375
571	12654	975	0	0.328125
572	291	291	1	8.984375
573	799	799	1	4.84375
574	430	364	0	0.421875
575	10242	449	0	2.046875
576	13	13	1	5.078125
577	271	271	1	1.8125
578	256	256	1	11.640625
579	348	348	1	1.3125
580	623	623	1	7.765625
581	40284	40284	1	7.875
582	1970	1970	1	0.84375
583	51595	5759	0	1.234375
584	198	198	1	8.296875
585	256	256	1	5.4375
586	52451	52451	1	7.71875
587	12305	12305	1	9.078125
588	198	198	1	10.125
589	256	256	1	8.953125
590	687	687	1	9.40625
591	3841	3841	1	8.3125
592	6646	6646	1	5.640625
593	10620	1201	0	0.203125
594	1590	1590	1	0.5625
595	198	198	1	11.015625
596	256	950	0	8.015625
597	687	687	1	2.375
598	16168	696	0	3.109375
599	709	10620	0	0.171875
600	25	25	1	1.984375
601	198	198	1	5.671875
602	256	950	0	0.34375
603	687	687	1	0.296875
604	3841	3841	1	0.71875
605	6646	6646	1	2.71875
606	709	10108	0	0.328125
607	25	25	1	3.296875
608	198	198	1	3.703125
609	256	256	1	2.765625
610	52451	52451	1	1.53125
611	198	198	1	1.203125
612	256	256	1	7.453125
613	13428	6558	0	0.0625
614	11	11	1	5.6875
615	1042	1042	1	0.921875
616	579	579	1	4.5234375
617	3165	3165	1	4.5625
618	424	424	1	5.59375
619	9971	15060	0	0.15625
620	13	25	0	1.359375
621	198	198	1	1.203125
622	256	256	1	6.6640625
623	52451	52451	1	3.625
624	12305	12305	1	5.1328125
625	198	198	1	7.375
626	256	256	1	6.5078125
627	687	687	1	5.75
628	3841	3841	1	5.453125
629	6646	6646	1	3.984375
630	10620	1201	0	0.171875
631	25	1590	0	1.421875
632	198	1103	0	2.265625
633	256	256	1	1.625
634	687	687	1	0.296875
635	16168	16168	1	0.09375
636	10620	10620	1	3.203125
637	25	11	0	2.859375
638	198	198	1	4.984375
639	256	256	1	0.65625
640	687	687	1	0.375
641	3841	3841	1	2.453125
642	6646	6646	1	2.609375
643	10620	10620	1	0.953125
644	25	25	1	1.390625
645	198	198	1	6.296875
646	256	256	1	2.609375
647	52451	52451	1	2.65625
648	198	198	1	3.046875
649	256	256	1	6.375
650	32645	6558	0	0.5625
651	11	11	1	3.125
652	353	353	1	0.046875
653	3172	3172	1	3.65625
654	3165	3165	1	1.515625
655	424	424	1	0.671875
656	9971	93531	0	0.890625
657	13	13	1	0.171875
658	198	198	1	1.90625
659	256	256	1	6.015625
660	52451	52451	1	2.1875
661	12305	12305	1	4.5625
662	198	198	1	6.0390625
663	256	256	1	6.765625
664	687	687	1	3.046875
665	3841	3841	1	3.8125
666	6646	6646	1	3.8125
667	10620	10620	1	1.203125
668	1590	1590	1	0.390625
669	198	198	1	7.53125
670	950	950	1	1.203125
671	687	413	0	1.609375
672	696	16168	0	0.8125
673	438	438	1	0.984375
674	26863	5607	0	7.5859375
675	10620	17885	0	0.671875
676	11	11	1	1.015625
677	3238	3238	1	4.140625
678	11	11	1	4.296875
679	1496	1496	1	5.875
680	1590	1590	1	4.84375
681	198	198	1	7.34375
682	1779	1779	1	1.9375
683	413	413	1	4.90625
684	3238	3238	1	4.625
685	361	361	1	3.265625
686	1496	1496	1	4.734375
687	25	25	1	4.921875
688	198	198	1	5.9375
689	2215	2215	1	4.96875
690	460	8668	0	2.0
691	198	696	0	0.359375
692	1779	2215	0	0.34375
693	25212	8668	0	0.359375
694	7031	7031	1	1.03125
695	283	283	1	5.8046875
696	16168	16168	1	2.515625
697	10620	10620	1	4.4140625
698	11	11	1	5.15625
699	3238	3238	1	3.171875
700	11	11	1	6.671875
701	1496	1496	1	4.921875
702	8	8	1	4.75
703	198	198	1	7.1015625
704	1779	1779	1	1.5
705	696	696	1	3.328125
706	438	438	1	2.375
707	26863	5607	0	4.390625
708	10620	10620	1	3.65625
709	11	11	1	6.90625
710	3238	3238	1	3.78125
711	11	11	1	6.171875
712	25212	25212	1	2.546875
713	7031	7031	1	4.328125
714	471	471	1	3.4375
715	220	220	1	5.15625
716	16	16	1	8.3046875
717	8	8	1	3.390625
718	198	198	1	6.46875
719	1779	1779	1	3.8125
720	696	696	1	5.5
721	438	438	1	2.328125
722	26863	26863	1	4.5
723	10620	10620	1	7.1484375
724	11	11	1	6.8046875
725	25212	25212	1	4.03125
726	7031	7031	1	6.0546875
727	478	478	1	3.734375
728	220	220	1	5.203125
729	16	16	1	8.390625
730	11	11	1	2.171875
731	1496	1496	1	3.09375
732	8	8	1	4.921875
733	271	271	1	0.015625
734	950	950	1	1.921875
735	687	687	1	4.921875
736	16168	16168	1	3.890625
737	10620	10620	1	5.84375
738	11	11	1	3.84375
739	3238	3238	1	5.125
740	11	11	1	6.390625
741	1496	1496	1	5.890625
742	1590	1590	1	5.890625
743	198	198	1	8.6328125
744	1779	1779	1	4.609375
745	25212	25212	1	5.1875
746	283	283	1	7.7890625
747	2796	2796	1	6.3203125
748	58	58	1	5.453125
749	11553	11553	1	4.359375
750	60	60	1	5.7421875
751	198	198	1	2.03125
752	1779	1779	1	4.640625
753	585	585	1	6.5625
754	283	283	1	6.875
755	3238	3238	1	5.9453125
756	471	471	1	3.453125
757	220	220	1	5.4375
758	16	16	1	8.046875
759	198	198	1	2.53125
760	1779	1779	1	5.59375
761	364	364	1	6.1875
762	492	492	1	6.7109375
763	303	303	1	6.3359375
764	2020	2020	1	6.875
765	55860	55860	1	7.09375
766	11	11	1	7.609375
767	1496	1496	1	7.640625
768	1590	1590	1	5.296875
769	198	198	1	7.7734375
770	2215	2215	1	5.9375
771	413	413	1	7.015625
772	2796	2796	1	7.953125
773	3681	3681	1	6.5859375
774	60	60	1	6.4765625
775	2564	2564	1	3.3125
776	25212	25212	1	8.1015625
777	25	25	1	5.984375
778	198	198	1	7.5859375
779	4152	4152	1	4.515625
780	585	585	1	5.75
781	1373	1373	1	6.3984375
782	220	220	1	6.78125
783	16	16	1	8.984375
784	198	198	1	6.9765625
785	4152	4152	1	3.640625
786	2796	2796	1	5.65625
787	957	957	1	6.5234375
788	1089	1089	1	4.734375
789	2796	2796	1	7.734375
790	3681	3681	1	6.4921875
791	60	60	1	6.3125
792	283	283	1	3.96875
793	2796	2796	1	6.9453125
794	3681	3681	1	4.890625
795	1089	1089	1	3.84375
796	2796	2796	1	7.703125
797	957	957	1	5.5546875
798	60	60	1	4.640625
799	198	198	1	5.875
800	1779	1779	1	4.734375
801	2796	2796	1	6.109375
802	957	957	1	5.15625
803	478	478	1	1.46875
804	220	220	1	6.7890625
805	16	16	1	9.625
806	1089	1089	1	5.671875
807	2796	2796	1	8.0234375
808	58	58	1	4.96875
809	11553	11553	1	7.09375
810	60	60	1	5.3125
811	283	283	1	5.1875
812	2796	2796	1	7.53125
813	58	58	1	6.65625
814	11553	11553	1	5.859375
815	1089	1089	1	6.1328125
816	2796	2796	1	7.390625
817	957	957	1	6.390625
818	478	478	1	5.84375
819	220	220	1	5.75
820	16	16	1	7.78125
821	60	60	1	5.34375
822	198	198	1	7.21875
823	1779	1779	1	4.265625
824	460	460	1	7.9765625
825	585	585	1	7.9140625
826	478	478	1	7.2421875
827	220	220	1	7.1796875
828	16	16	1	7.984375
829	271	271	1	2.671875
830	950	950	1	4.234375
831	696	696	1	3.1875
832	438	438	1	2.625
833	5607	5607	1	0.4375
834	10620	366	0	6.6015625
835	11	11	1	3.4375
836	220	220	1	3.84375
837	15	15	1	6.28125
838	11	11	1	6.4296875
839	2343	2343	1	6.09375
840	10620	10620	1	7.15625
841	8	8	1	4.375
842	471	471	1	5.421875
843	220	220	1	6.546875
844	16	16	1	7.6015625
845	8	8	1	4.921875
846	198	198	1	7.328125
847	950	950	1	1.671875
848	460	460	1	6.578125
849	2796	2796	1	6.375
850	198	198	1	6.140625
851	256	256	1	6.4765625
852	52451	52451	1	7.8203125
853	198	198	1	2.734375
854	256	256	1	7.9921875
855	13428	1061	0	0.21875
856	11	11	1	6.40625
857	1042	353	0	0.796875
858	579	579	1	3.34375
859	1716	4884	0	0.84375
860	279	279	1	1.140625
861	11870	16168	0	0.625
862	13	13	1	0.5
863	198	198	1	1.171875
864	256	256	1	8.5078125
865	11429	1510	0	0.859375
866	436	436	1	3.546875
867	7199	315	0	7.7578125
868	10	10	1	2.3515625
869	16	16	1	4.9921875
870	5313	5313	1	0.5
871	25	25	1	3.15625
872	198	198	1	4.578125
873	256	256	1	8.1875
874	25212	25212	1	0.765625
875	283	283	1	6.3125
876	2796	2796	1	6.5625
877	58	58	1	5.4375
878	11553	11553	1	5.875
879	60	60	1	3.828125
880	198	198	1	5.5
881	256	256	1	8.5546875
882	585	585	1	5.3125
883	283	283	1	7.84375
884	3238	3238	1	6.0625
885	471	471	1	3.21875
886	220	220	1	5.25
887	16	16	1	8.5078125
888	198	198	1	3.3125
889	256	256	1	7.875
890	364	364	1	4.515625
891	492	492	1	7.421875
892	303	303	1	1.53125
893	2020	2020	1	3.953125
894	55860	55860	1	6.53125
895	11	11	1	7.7421875
896	1496	1496	1	7.390625
897	1590	1590	1	5.203125
898	198	198	1	5.984375
899	950	950	1	3.890625
900	413	413	1	6.546875
901	2796	2796	1	7.9140625
902	3681	3681	1	7.0078125
903	60	60	1	7.3125
904	2564	2564	1	5.1875
905	25212	25212	1	8.4921875
906	25	25	1	6.234375
907	198	198	1	7.078125
908	1779	1779	1	6.0546875
909	585	585	1	6.671875
910	1373	1373	1	4.5625
911	220	220	1	6.671875
912	16	16	1	8.4296875
913	198	198	1	7.796875
914	1779	1779	1	5.65625
915	2796	13881	0	0.84375
916	957	957	1	5.984375
917	1089	1089	1	4.0
918	2796	2796	1	7.3984375
919	3681	3681	1	7.0078125
920	60	60	1	4.9765625
921	283	283	1	4.4375
922	2796	2796	1	7.109375
923	3681	3681	1	5.140625
924	1089	1089	1	4.375
925	2796	2796	1	6.21875
926	957	957	1	4.7421875
927	60	60	1	4.546875
928	198	198	1	6.4375
929	256	256	1	6.296875
930	2796	2796	1	4.28125
931	957	957	1	5.765625
932	478	478	1	1.03125
933	220	220	1	7.453125
934	16	16	1	8.2578125
935	1089	1089	1	5.5625
936	2796	2796	1	7.53125
937	58	58	1	7.015625
938	11553	11553	1	7.296875
939	60	60	1	4.84375
940	283	283	1	6.5078125
941	2796	2796	1	6.15625
942	58	58	1	5.9375
943	11553	11553	1	6.953125
944	1089	1089	1	5.796875
945	2796	2796	1	6.59375
946	957	957	1	6.96875
947	478	478	1	4.625
948	220	220	1	7.3046875
949	16	16	1	8.1484375
950	60	60	1	4.609375
951	198	198	1	6.421875
952	256	256	1	8.578125
953	460	460	1	5.921875
954	585	585	1	8.3046875
955	478	478	1	7.8046875
956	220	220	1	7.9453125
957	16	16	1	9.078125
958	198	198	1	0.921875
959	256	256	1	6.09375
960	1061	1061	1	0.640625
961	4138	369	0	2.59375
962	13	13	1	2.109375
963	198	271	0	0.03125
964	256	256	1	6.7109375
965	6558	6558	1	1.625
966	579	579	1	5.828125
967	1228	1228	1	0.3125
968	440	32122	0	1.640625
969	498	498	1	1.6875
970	20	18	0	0.375
971	11	11	1	7.828125
972	220	220	1	2.390625
973	16	16	1	2.328125
974	11	11	1	8.515625
975	220	220	1	7.65625
976	18	18	1	4.203125
977	11	11	1	8.015625
978	220	220	1	8.0625
979	17	17	1	4.234375
980	11	11	1	7.171875
981	220	220	1	7.265625
982	19	19	1	5.9921875
983	60	60	1	0.875
984	198	198	1	3.375
985	256	256	1	7.421875
986	3238	3238	1	4.625
987	28	28	1	5.234375
988	15	15	1	5.703125
989	11	11	1	7.3125
990	1496	1496	1	7.484375
991	28	28	1	6.984375
992	19	19	1	6.34375
993	198	11	0	1.46875
994	256	256	1	7.4921875
995	25212	25212	1	2.828125
996	283	28	0	0.453125
997	2796	220	0	0.0
998	58	58	1	7.1328125
999	19	19	1	4.28125
1000	60	60	1	4.78125
1001	283	283	1	4.515625
1002	220	220	1	6.0
1003	19	19	1	5.328125
1004	198	198	1	5.84375
1005	256	256	1	8.9609375
1006	585	585	1	5.34375
1007	283	283	1	3.46875
1008	471	471	1	5.421875
1009	16	16	1	5.296875
1010	198	198	1	4.28125
